Vehicle_ID,execution_target,latency_ms,energy_J,workload,workload_scaled,resource_utilization_pct,Vehicle_Type,Vehicle_Priority,fog_node,Slice_Type,offline_mode,Task_ID,task_size,requested_bandwidth_mbps,allocated_bandwidth_mbps,offload_success,handover_latency_ms,queue_length,AI_Optimization_Score,reward,execution_target_offline,latency_ms_offline,queue_length_offline,task_success_offline,chosen_target,cost_vehicle,cost_fog,cost_cloud,chosen_cost,alpha,beta,gamma,is_offline,eff_latency_ms,eff_energy_J
V980,vehicle,58.0,0.1935,3180240,3.18024,87.83,Motorcycle,0,N450,mMTC,0,T3354,4417,111,111,1,11.36646776,2.7338,0.907800257,0.868367925,vehicle,58.0,2.7338,1,vehicle,23.72380882419333,24.18153512147385,24.691137005374323,23.72380882419333,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,53.940000000000005,0.168345
V518,vehicle,72.0,0.201,3582864,3.582864,83.95,Sedan,1,N172,mMTC,0,T1984,8592,82,31,1,12.66126589,2.3015,0.777436597,0.814018386,vehicle,72.0,2.3015,1,vehicle,26.823577568422174,27.05530572543035,27.491678651344213,26.823577568422174,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.96000000000001,0.17487
V985,fog,63.21,0.1995,27756315,27.756315,84.28,SUV,1,N407,mMTC,1,T953,9393,292,126,1,15.83720768,2.1661,0.942595816,0.681333147,fog,71.8672608781566,2.857688767628163,0,fog,40.49424360172403,21.842370894621773,19.70139451246174,21.842370894621773,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,63.21,0.1995
V046,vehicle,67.84,0.1954,1352011,1.352011,85.87,SUV,1,N262,URLLC,1,T5786,6863,233,160,0,15.48955814,2.391,0.850380346,0.835680493,vehicle,82.95918518465267,3.065894564644701,1,vehicle,24.373521339596138,26.069079766152605,27.191683406725346,24.373521339596138,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,63.09120000000001,0.16999799999999998
V910,cloud,64.3,0.223,25319300,25.3193,87.83,SUV,0,N194,mMTC,0,T10118,7558,83,83,1,12.10712612,2.0456,0.795664115,0.648865568,cloud,64.3,2.0456,1,cloud,42.61131359215703,24.52211882263595,22.119609403263297,22.119609403263297,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,68.801,0.25199
V158,vehicle,70.83,0.2093,3178120,3.17812,84.51,SUV,1,N149,URLLC,0,T9260,3410,175,82,1,12.25609594,1.5185,0.931585476,0.850434726,vehicle,70.83,1.5185,1,vehicle,26.220193192036913,26.728139925809725,27.292263552615825,26.220193192036913,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,65.8719,0.182091
V852,vehicle,72.0,0.2152,8087255,8.087255,86.51,Sedan,1,N375,eMBB,0,T4066,7739,166,131,1,13.22283262,2.1719,0.853144494,0.781255011,vehicle,72.0,2.1719,1,cloud,28.765230318522434,25.82524325808092,24.734554672364247,24.734554672364247,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.24317599999999998
V172,fog,72.0,0.1838,21601552,21.601552,86.1,Motorcycle,0,N376,URLLC,0,T8683,6608,173,125,1,13.90713791,2.6863,0.866605775,0.680875116,fog,72.0,2.6863,1,cloud,42.16217420090673,27.39861835380756,24.716756766851542,24.716756766851542,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.20769399999999996
V017,vehicle,63.21,0.1979,2524254,2.524254,86.59,SUV,1,N35,mMTC,0,T8290,1542,176,141,1,14.70952863,1.6684,0.857394093,0.84654324,vehicle,63.21,1.6684,1,vehicle,23.157820983296098,24.01464971906496,24.71243526426514,23.157820983296098,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,58.78530000000001,0.172173
V512,fog,72.0,0.1954,12372585,12.372585,84.64,Sedan,1,N369,URLLC,0,T5610,4187,223,109,1,13.21348184,2.3381,0.925935931,0.713259558,fog,72.0,2.3381,1,cloud,30.44963697095384,24.74836097869948,22.328732392560436,22.328732392560436,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.22080199999999997
V049,vehicle,58.0,0.1904,2764800,2.7648,83.0,Sedan,1,N29,mMTC,0,T10921,960,277,55,1,13.7752083,1.7017,0.862608271,0.769298288,vehicle,58.0,1.7017,1,vehicle,21.33660892705506,21.986523476275796,22.561174562620526,21.33660892705506,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,53.940000000000005,0.16564800000000002
V972,vehicle,58.0,0.2193,1050960,1.05096,84.63,Sedan,0,N263,URLLC,1,T2352,2320,271,132,1,15.48482563,2.1375,0.916368023,0.913037344,vehicle,70.75491814703012,3.19597566675424,0,vehicle,22.911799664471687,24.701744469942625,25.852957222467563,22.911799664471687,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,53.940000000000005,0.190791
V941,vehicle,63.49,0.2001,479700,0.4797,87.83,Motorcycle,0,N221,mMTC,0,T368,1066,139,139,1,11.22009922,1.5661,0.956281135,0.953828867,vehicle,63.49,1.5661,1,vehicle,24.83276177626825,27.18225257911425,28.630325926926037,24.83276177626825,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,59.045700000000004,0.174087
V516,vehicle,63.21,0.1986,3191308,3.191308,83.0,Sedan,1,N53,eMBB,0,T3545,1322,274,33,1,12.51462167,2.0263,0.926013969,0.79741661,vehicle,63.21,2.0263,1,vehicle,23.410194715130956,23.85521038582919,24.35467874000793,23.410194715130956,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,58.78530000000001,0.172782
V953,vehicle,72.0,0.2085,6725394,6.725394,86.7,Sedan,0,N421,mMTC,1,T425,4797,275,225,1,15.28009752,2.4242,0.756305512,0.812232477,vehicle,86.70272188522782,3.2067322494326778,1,fog,31.120948930820752,28.933942182828588,28.2398386376693,28.933942182828588,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,72.0,0.2085
V481,cloud,68.11,0.1891,4431310,4.43131,83.23,Sedan,1,N279,eMBB,1,T2983,890,285,75,1,16.37124103,1.8925,0.968893857,0.663144709,fog,77.70137079450993,2.7786248228888284,1,fog,25.720820577647903,25.375324065139093,25.51620613829063,25.375324065139093,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,68.11,0.1891
V284,cloud,69.2,0.2123,8525118,8.525118,86.02,Sedan,0,N353,mMTC,0,T9844,1897,227,161,0,14.07006465,2.3054,0.730699479,0.671440037,cloud,69.2,2.3054,1,cloud,30.73898269438023,27.289647375354054,25.973967441708044,25.973967441708044,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,74.04400000000001,0.23989899999999997
V719,fog,70.02,0.1936,11366458,11.366458,85.58,Sedan,0,N392,mMTC,0,T5527,2801,289,185,1,14.19268091,2.4753,0.836891952,0.690058267,fog,70.02,2.4753,1,cloud,32.414374181720845,26.770926825297956,24.403298652269687,24.403298652269687,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,74.9214,0.21876799999999996
V878,cloud,58.0,0.24,33368400,33.3684,84.85,Truck,1,N76,URLLC,0,T4223,7475,107,56,1,11.64303207,2.6467,0.78466272,0.572444517,cloud,58.0,2.6467,1,cloud,43.80530381660317,20.731677164928062,18.133523705415705,18.133523705415705,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.27119999999999994
V226,fog,65.39,0.1838,19723326,19.723326,87.83,Truck,1,N494,eMBB,0,T6367,5762,113,113,0,13.6844742,1.7456,0.907480884,0.69066655,fog,65.39,1.7456,1,cloud,33.54837681154351,22.53234285964145,20.326642015116498,20.326642015116498,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,69.96730000000001,0.20769399999999996
V027,fog,66.48,0.1895,14433966,14.433966,86.29,SUV,1,N176,mMTC,0,T9572,6098,219,165,1,14.1957036,1.9599,0.8895063,0.752969064,fog,66.48,1.9599,1,cloud,28.83450782934599,22.87257273733525,20.635357446592543,20.635357446592543,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,71.13360000000002,0.214135
V955,vehicle,58.0,0.1855,1649010,1.64901,87.83,SUV,0,N10,eMBB,0,T9976,3945,146,146,1,12.45482302,1.6386,0.908542129,0.909167359,vehicle,58.0,1.6386,1,vehicle,23.13461097230825,24.550185843886,25.521071739250477,23.13461097230825,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,53.940000000000005,0.161385
V438,vehicle,58.0,0.2184,6332788,6.332788,87.02,Truck,0,N463,URLLC,0,T5130,4466,277,241,1,12.61545939,2.7317,0.872993351,0.790472227,vehicle,58.0,2.7317,1,cloud,24.94086080442512,23.42285503617101,22.981223791878374,22.981223791878374,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.24679199999999998
V952,cloud,72.0,0.2333,13330549,13.330549,85.24,SUV,0,N117,mMTC,0,T3509,9461,183,107,1,13.26370498,2.6465,0.900481943,0.662239474,cloud,72.0,2.6465,1,cloud,33.65052459558604,27.34916303325432,24.674998135399164,24.674998135399164,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.263629
V365,vehicle,58.31,0.1924,1374139,1.374139,85.71,SUV,1,N280,mMTC,0,T4949,2249,224,148,1,11.12042719,2.1429,0.838389541,0.899470049,vehicle,58.31,2.1429,1,vehicle,20.965155356206875,22.41034564918779,23.369400372758225,20.965155356206875,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,54.228300000000004,0.16738799999999998
V230,cloud,69.75,0.2097,20469376,20.469376,85.51,Motorcycle,0,N218,URLLC,0,T6569,5504,277,174,1,12.93247499,2.5359,0.731639103,0.674298338,cloud,69.75,2.5359,1,cloud,39.898095664925314,26.545033777552757,23.946842806825764,23.946842806825764,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,74.63250000000001,0.23696099999999998
V038,cloud,72.0,0.2,23679054,23.679054,87.83,Truck,1,N175,eMBB,0,T4076,5586,99,99,1,12.26868804,2.1181,0.767061962,0.651756828,cloud,72.0,2.1181,1,cloud,40.20284500218627,24.82202660653382,22.391564883815352,22.391564883815352,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.22599999999999998
V966,cloud,69.2,0.1846,32558825,32.558825,86.4,Motorcycle,1,N234,eMBB,0,T136,7055,288,222,1,12.96498411,2.2517,0.887033362,0.631448896,cloud,69.2,2.2517,1,cloud,47.706682886626275,24.31906651208695,21.57263383112624,21.57263383112624,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,74.04400000000001,0.20859799999999998
V375,fog,58.0,0.2349,7147467,7.147467,86.45,Truck,1,N437,mMTC,0,T1692,7863,295,230,0,11.71857279,1.5562,0.837331622,0.752305468,fog,58.0,1.5562,1,cloud,22.875026360696815,21.036990023128155,20.413853109265528,20.413853109265528,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.265437
V470,fog,58.0,0.2081,17959170,17.95917,87.83,Truck,1,N252,mMTC,1,T7559,8130,130,130,1,16.34316368,2.423,0.717424004,0.70434201,fog,68.93500680176106,3.074754003022231,1,fog,28.72215525966644,20.000181222562308,18.042124353644823,20.000181222562308,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.0,0.2081
V968,vehicle,58.0,0.1902,7939590,7.93959,83.68,SUV,1,N295,mMTC,0,T9706,3830,265,89,1,14.56155472,1.6065,0.985306312,0.788752214,vehicle,58.0,1.6065,1,cloud,23.138398948997278,20.851080800614607,20.011658232140782,20.011658232140782,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.21492599999999998
V851,vehicle,72.0,0.2181,3376139,3.376139,84.7,Sedan,0,N451,URLLC,0,T10727,7019,235,117,1,15.07461391,2.5151,0.742790971,0.777352378,vehicle,72.0,2.5151,1,vehicle,29.532271239443737,29.94877323711008,30.50827202369246,29.532271239443737,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.96000000000001,0.189747
V705,cloud,68.93,0.2173,33096840,33.09684,85.34,Motorcycle,1,N322,mMTC,1,T10184,7626,188,113,0,15.73502743,2.4578,0.85933479,0.611777062,fog,79.55528960741142,3.1064906224658557,1,fog,48.12950503191954,24.386777827805194,21.49961766084703,24.386777827805194,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,68.93,0.2173
V842,cloud,72.0,0.185,26320438,26.320438,87.83,SUV,1,N6,URLLC,0,T9711,7559,208,208,1,13.99065319,2.3625,0.781115329,0.656913129,cloud,72.0,2.3625,1,cloud,42.78201763258168,24.835194530243403,22.402626831782122,22.402626831782122,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.20904999999999999
V195,fog,68.66,0.2193,9107028,9.107028,87.83,Sedan,0,N21,eMBB,0,T3133,3054,236,236,1,11.52152173,1.5,0.886645158,0.726982824,fog,68.66,1.5,1,cloud,30.76601298754244,26.91085107476284,25.397161451265724,25.397161451265724,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,73.4662,0.24780899999999997
V855,fog,58.86,0.1879,13179400,13.1794,87.83,Truck,1,N73,eMBB,0,T4065,5069,80,80,1,14.22263925,1.8347,0.892757777,0.74633419,fog,58.86,1.8347,1,cloud,24.928069776250858,20.258520274012533,18.276826110156787,18.276826110156787,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.9802,0.212327
V865,vehicle,62.94,0.2252,6523144,6.523144,85.55,Motorcycle,1,N330,eMBB,0,T6251,3628,93,59,1,14.52104671,1.7826,0.993045224,0.785846857,vehicle,62.94,1.7826,1,cloud,24.574112673663816,22.965923456542257,22.475627473355814,22.475627473355814,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,67.3458,0.254476
V504,cloud,58.31,0.2162,22925526,22.925526,84.24,Motorcycle,1,N36,mMTC,1,T10044,5898,165,70,1,15.47263685,1.9089,0.933851789,0.636160923,fog,64.94202260435141,2.308509555245473,1,fog,33.71312009144856,20.14006961534137,18.166748487101007,20.14006961534137,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.31,0.2162
V970,fog,58.31,0.2155,14987916,14.987916,84.16,Sedan,1,N387,mMTC,0,T10192,9972,250,103,1,13.58995728,1.5543,0.784025492,0.729966783,fog,58.31,1.5543,1,cloud,25.94833587357111,20.088989251546007,18.123206586139048,18.123206586139048,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.39170000000001,0.24351499999999998
V831,vehicle,67.02,0.2327,972984,0.972984,87.83,Truck,0,N233,eMBB,0,T7647,4568,148,148,1,11.76548182,2.6594,0.989751732,0.865559295,vehicle,67.02,2.6594,1,vehicle,26.43520221760683,28.55954279107159,29.916764478759262,26.43520221760683,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.3286,0.202449
V580,vehicle,69.75,0.2327,6109000,6.109,87.83,Truck,1,N216,URLLC,0,T2185,5960,78,78,1,12.70265543,2.1609,0.991137614,0.778161194,vehicle,69.75,2.1609,1,cloud,27.049677591640165,25.551367739822474,25.14461247826707,25.14461247826707,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,74.63250000000001,0.262951
V969,vehicle,58.86,0.2056,3145472,3.145472,87.83,Sedan,1,N470,eMBB,0,T7455,1117,87,87,1,13.17849378,1.8378,0.824818441,0.768989466,vehicle,58.86,1.8378,1,vehicle,21.790260507405325,22.23100042359105,22.708808913750644,21.790260507405325,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,54.7398,0.178872
V163,fog,72.0,0.2014,19401256,19.401256,83.79,Truck,1,N497,URLLC,0,T5225,8057,295,104,1,14.87550345,1.9568,0.883534507,0.703211086,fog,72.0,1.9568,1,cloud,36.018736013992125,24.794944834197427,22.368498827846835,22.368498827846835,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.22758199999999998
V909,fog,61.31,0.2081,20576544,20.576544,87.83,Truck,1,N206,mMTC,0,T3401,6612,87,87,1,14.42466983,2.0222,0.828726103,0.679275688,fog,61.31,2.0222,1,cloud,32.67456131376101,21.148797454431882,19.077801499312887,19.077801499312887,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,65.60170000000001,0.23515299999999997
V153,fog,72.0,0.2123,12156944,12.156944,84.08,Truck,1,N426,URLLC,0,T8252,7472,155,62,1,13.13658036,2.2218,0.758767405,0.744847432,fog,72.0,2.2218,1,cloud,30.452966030108065,24.751227203031625,22.331356268817544,22.331356268817544,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.23989899999999997
V802,vehicle,58.0,0.1973,979110,0.97911,84.15,Sedan,0,N429,mMTC,1,T2863,7095,217,89,1,16.91909149,2.1113,0.797949809,0.849034301,vehicle,71.78062810652152,2.9463192505248315,1,vehicle,22.880010479601104,24.71452188795768,25.887191259364613,22.880010479601104,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,53.940000000000005,0.171651
V994,vehicle,58.0,0.2224,1013390,1.01339,86.42,Sedan,1,N44,URLLC,0,T1286,1085,177,137,1,14.63464892,2.6366,0.83293812,0.899787881,vehicle,58.0,2.6366,1,vehicle,20.73661350412082,22.378962932912646,23.4315981612975,20.73661350412082,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,53.940000000000005,0.193488
V756,vehicle,71.38,0.1897,1008288,1.008288,85.2,Sedan,0,N91,mMTC,0,T7479,3501,287,166,0,12.42336075,2.0869,0.925348442,0.933830344,vehicle,71.38,2.0869,1,vehicle,28.159821720639453,30.39430622103599,31.8262832664902,28.159821720639453,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.3834,0.16503900000000002
V112,cloud,65.12,0.1969,39493813,39.493813,85.85,SUV,0,N417,eMBB,0,T2686,8893,243,166,1,11.61069484,2.7313,0.710556359,0.618071724,cloud,65.12,2.7313,1,cloud,58.31158192336548,27.48502952578649,22.4805738282167,22.4805738282167,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,69.67840000000001,0.22249699999999997
V227,cloud,58.0,0.2257,41533200,41.5332,87.83,SUV,1,N316,mMTC,0,T4641,8340,101,101,1,11.91715484,2.5481,0.857425582,0.572776487,cloud,58.0,2.5481,1,cloud,51.78769666712474,23.03198099302475,18.174932353207573,18.174932353207573,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.25504099999999996
V689,cloud,63.21,0.2028,29771584,29.771584,87.83,SUV,1,N470,eMBB,0,T3617,7102,197,197,1,12.47574637,1.7116,0.993576268,0.63352531,cloud,63.21,1.7116,1,cloud,42.466597544881004,21.856124648551855,19.713151818976826,19.713151818976826,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,67.63470000000001,0.22916399999999998
V104,vehicle,67.57,0.2089,6603597,6.603597,86.88,SUV,1,N93,URLLC,0,T928,6597,282,239,1,11.96408824,2.6511,0.74268614,0.814167432,vehicle,67.57,2.6511,1,cloud,26.401130237571035,24.62263663724826,24.07116552211298,24.07116552211298,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,72.2999,0.236057
V422,cloud,71.38,0.2349,23979195,23.979195,83.01,Sedan,1,N467,mMTC,0,T3884,6861,242,55,1,12.11940214,1.5917,0.968362352,0.618708879,cloud,71.38,1.5917,1,cloud,40.24645771428572,24.62072171428571,22.209743571428568,22.209743571428568,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,76.3766,0.265437
V420,fog,66.48,0.2297,10384431,10.384431,87.83,Truck,0,N339,eMBB,0,T5655,5073,124,124,0,12.71057101,2.5039,0.758247626,0.732107471,fog,66.48,2.5039,1,cloud,30.358468512690806,25.70480259222255,23.796019835951807,23.796019835951807,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,71.13360000000002,0.259561
V751,vehicle,58.31,0.1983,2707128,2.707128,86.35,Motorcycle,1,N454,URLLC,0,T10846,4077,232,177,1,12.04024157,1.9355,0.84067209,0.870485942,vehicle,58.31,1.9355,1,vehicle,21.432237094304735,22.118547433099323,22.712128005707847,21.432237094304735,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,54.228300000000004,0.172521
V587,fog,67.57,0.2178,16980935,16.980935,87.83,Motorcycle,1,N493,URLLC,1,T1906,7367,88,88,1,16.38059255,2.5827,0.76836344,0.703293903,fog,75.71372523367913,3.384777896380608,1,fog,31.793107729152347,23.268739743477624,20.991988709944405,23.268739743477624,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,67.57,0.2178
V781,cloud,69.47,0.2201,32570482,32.570482,87.77,SUV,0,N83,eMBB,0,T8396,7339,218,216,1,11.48140247,2.5698,0.801623076,0.582479153,cloud,69.47,2.5698,1,cloud,52.85363499928658,26.974123802729384,23.92617518077003,23.92617518077003,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,74.33290000000001,0.24871299999999996
V673,fog,58.31,0.1829,4950462,4.950462,83.05,Truck,0,N333,mMTC,0,T10963,1177,184,43,1,14.14706834,2.4889,0.770093417,0.698339167,fog,58.31,2.4889,1,cloud,24.5317697465484,23.877385102925604,23.853040639636152,23.853040639636152,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.39170000000001,0.206677
V120,cloud,58.0,0.2051,16929737,16.929737,83.25,Sedan,1,N282,mMTC,0,T8183,3763,251,67,1,13.46238096,2.4682,0.753262233,0.651921948,cloud,58.0,2.4682,1,cloud,27.71423842913361,19.992825121952233,18.03582280685864,18.03582280685864,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.231763
V054,fog,58.0,0.1924,5250550,5.25055,86.26,Motorcycle,1,N470,eMBB,1,T3887,1214,163,122,1,16.8942717,1.8367,0.85260822,0.688897093,fog,72.06706497824098,2.680310039244138,1,fog,22.201887954830863,21.44215870950384,21.33806813029519,21.44215870950384,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.0,0.1924
V152,vehicle,69.47,0.1904,5237071,5.237071,84.2,Motorcycle,1,N21,mMTC,0,T2997,6287,234,98,1,11.67223341,1.5456,0.716626351,0.818539026,vehicle,69.47,1.5456,1,cloud,26.567478003605697,25.668076991076077,25.54838084360358,25.54838084360358,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,74.33290000000001,0.21515199999999998
V404,vehicle,58.86,0.1986,3846705,3.846705,83.75,SUV,1,N228,mMTC,0,T5119,6931,240,83,1,13.38713359,1.9646,0.8499946,0.823778653,vehicle,58.86,1.9646,1,vehicle,22.035764735358583,22.073037192828483,22.356559922633533,22.035764735358583,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,54.7398,0.172782
V946,cloud,62.12,0.2081,11835525,11.835525,84.68,SUV,1,N376,URLLC,1,T8324,2587,279,138,1,16.8168226,1.6661,0.942064599,0.657189753,fog,72.48788179242223,2.235844507661641,1,fog,26.233549007372226,21.40965522025116,19.36805413993513,21.40965522025116,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,62.12,0.2081
V208,cloud,61.31,0.24,7889344,7.889344,87.21,SUV,0,N130,mMTC,1,T3446,1882,120,108,1,16.19304276,2.3445,0.793840742,0.659029179,fog,69.14357498006437,3.4943788475238198,1,fog,26.995719834648128,24.358758805824515,23.394970098700018,24.358758805824515,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,61.31,0.24
V659,fog,58.0,0.1838,12998655,12.998655,87.83,Motorcycle,0,N175,eMBB,1,T9027,4107,79,79,1,15.90243243,1.8906,0.728996556,0.720636073,fog,68.51453824219172,2.3739463619964964,1,fog,27.128272425195036,22.04652421356408,19.890049739431106,22.04652421356408,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.0,0.1838
V844,cloud,58.0,0.2057,23439500,23.4395,84.14,Motorcycle,0,N108,mMTC,0,T9470,6475,225,92,1,12.54741696,2.7097,0.807402085,0.668246373,cloud,58.0,2.7097,1,cloud,37.646494950590295,22.12458742015511,19.956753776148943,19.956753776148943,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.23244099999999998
V763,cloud,65.39,0.2177,24602606,24.602606,87.83,SUV,0,N414,URLLC,0,T1042,8869,94,94,0,12.02532552,2.2743,0.860372038,0.666935041,cloud,65.39,2.2743,1,cloud,42.34191970193082,24.928008074011,22.486148531977076,22.486148531977076,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,69.96730000000001,0.24600099999999997
V009,vehicle,67.84,0.1927,12464400,12.4644,87.83,Motorcycle,1,N283,URLLC,0,T1023,6630,160,160,1,15.01185932,2.5105,0.989537363,0.76943748,vehicle,67.84,2.5105,1,cloud,28.70002961484165,23.32578865088388,21.044969580704603,21.044969580704603,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,72.5888,0.217751
V808,fog,59.13,0.212,14529238,14.529238,83.82,Sedan,1,N71,eMBB,1,T544,5911,134,48,1,16.57625593,1.6127,0.909205664,0.702533809,fog,72.7855930913058,2.355488574888604,1,fog,25.84344573427447,20.36556086518,18.372940672434257,20.36556086518,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,59.13,0.212
V037,cloud,60.22,0.2004,38150717,38.150717,83.52,Truck,0,N404,mMTC,0,T5804,7829,184,57,1,14.34057736,2.5619,0.723121498,0.586822671,cloud,60.22,2.5619,1,cloud,54.58253876777207,25.214906399834305,20.801882540503534,20.801882540503534,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,64.4354,0.226452
V453,cloud,61.31,0.1981,45297074,45.297074,87.83,Truck,0,N50,URLLC,0,T6312,9683,149,149,1,14.42967614,2.641,0.977702561,0.560582273,cloud,61.31,2.641,1,cloud,62.81510735424481,27.855217268496993,21.216419805997287,21.216419805997287,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,65.60170000000001,0.22385299999999997
V652,vehicle,60.76,0.1913,1802568,1.802568,83.18,Truck,0,N95,eMBB,0,T8458,4484,129,33,1,12.67987456,2.074,0.922582412,0.900601307,vehicle,60.76,2.074,1,vehicle,24.295898342742987,25.678249273553128,26.646887631126248,24.295898342742987,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,56.5068,0.166431
V254,cloud,64.57,0.1896,41463871,41.463871,86.28,SUV,0,N279,URLLC,1,T9633,9131,214,161,0,15.6169576,2.2291,0.731703032,0.603684351,fog,78.1189641373198,3.194253613367421,1,fog,60.18422295638965,27.890228015741144,22.30368575742756,27.890228015741144,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,64.57,0.1896
V304,vehicle,60.22,0.2078,3890670,3.89067,87.83,Truck,1,N397,eMBB,0,T7650,5730,164,164,1,12.12226249,2.4354,0.88357387,0.85154647,vehicle,60.22,2.4354,1,vehicle,22.5613545051797,22.573675401745415,22.851318179385085,22.5613545051797,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,56.0046,0.180786
V747,fog,69.2,0.2324,13554432,13.554432,87.83,SUV,0,N337,mMTC,0,T583,3922,103,103,1,12.94207542,1.6678,0.951597533,0.679100157,fog,69.2,1.6678,1,cloud,32.350926036315094,26.292360047683704,23.72125403585483,23.72125403585483,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,74.04400000000001,0.26261199999999996
V572,fog,58.0,0.2227,4807068,4.807068,87.42,Motorcycle,1,N132,mMTC,0,T7842,1286,151,141,1,13.55261863,2.0942,0.735035077,0.715423034,fog,58.0,2.0942,1,fog,22.05591538769392,21.547684805579447,21.564700275532367,21.547684805579447,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,58.0,0.2227
V624,vehicle,61.31,0.1917,9640900,9.6409,83.39,SUV,0,N398,mMTC,0,T10183,5725,166,48,1,14.04566227,1.959,0.712803911,0.787148025,vehicle,61.31,1.959,1,cloud,27.697966836057496,23.89911796869638,22.37609846563477,22.37609846563477,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,65.60170000000001,0.21662099999999998
V733,vehicle,72.0,0.2151,4036152,4.036152,87.83,Motorcycle,1,N276,eMBB,0,T5894,7822,105,105,1,12.45445839,1.6307,0.771351234,0.783822142,vehicle,72.0,1.6307,1,fog,27.022200478827543,26.93514603226233,27.218019096057397,26.93514603226233,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,72.0,0.2151
